student_idx,item_idx,correct,t,delta_t
34,1,0,36,1
34,1,0,37,2
34,1,0,38,1
34,4,1,39,3
35,2,1,0,2
35,3,1,1,3
35,4,0,2,3
35,0,1,3,1
35,3,1,4,2
35,0,1,5,1
35,4,0,6,1
35,0,1,7,2
35,1,1,8,2
35,3,1,9,3
35,0,1,10,3
35,1,1,11,2
35,3,0,12,2
35,0,1,13,1
35,3,0,14,40
35,1,1,15,3
35,0,1,16,1
35,3,0,17,1
35,1,1,18,1
35,3,0,19,2
35,2,1,20,40
35,4,0,21,3
35,1,0,22,1
35,4,0,23,2
35,3,1,24,1
35,2,1,25,1
35,1,1,26,2
35,3,1,27,3
35,0,1,28,3
35,4,0,29,3
35,2,1,30,1
35,4,0,31,2
35,2,1,32,1
35,1,0,33,40
35,1,0,34,3
35,3,1,35,2
35,0,1,36,1
35,4,0,37,2
35,4,1,38,1
35,2,1,39,1
36,2,0,0,3
36,3,1,1,1
36,1,1,2,1
36,4,0,3,2
36,1,0,4,40
36,0,0,5,3
36,0,1,6,2
36,2,0,7,3
36,3,0,8,2
36,3,0,9,1
36,1,0,10,3
36,3,0,11,3
36,2,1,12,3
36,2,1,13,2
36,3,1,14,1
36,1,1,15,40
36,4,1,16,2
36,2,0,17,1
36,1,1,18,3
36,4,0,19,1
36,1,0,20,3
36,2,1,21,2
36,3,0,22,3
36,0,1,23,2
36,2,0,24,3
36,1,0,25,3
36,3,1,26,2
36,3,1,27,40
36,0,0,28,3
36,1,1,29,1
36,2,1,30,2
36,3,0,31,1
36,3,1,32,2
36,1,1,33,2
36,4,0,34,3
36,3,0,35,1
36,1,1,36,3
36,3,0,37,40
36,3,1,38,3
36,3,0,39,3
37,3,0,0,2
37,4,0,1,40
37,2,1,2,3
37,4,0,3,3
37,4,1,4,2
37,2,1,5,1
37,0,1,6,3
37,0,1,7,2
37,0,1,8,3
37,0,0,9,1
37,4,0,10,3
37,4,1,11,2
37,4,1,12,40
37,2,1,13,3
37,4,1,14,1
37,2,1,15,3
37,2,1,16,3
37,4,1,17,1
37,0,1,18,2
37,4,0,19,2
37,3,1,20,3
37,3,0,21,3
37,3,1,22,1
37,3,1,23,40
37,2,0,24,2
37,3,1,25,3
37,1,0,26,2
37,2,1,27,2
37,2,1,28,1
37,1,0,29,2
37,4,0,30,2
37,1,0,31,1
37,1,1,32,3
37,0,0,33,3
37,3,0,34,2
37,1,0,35,2
37,3,1,36,1
37,0,0,37,2
37,1,1,38,3
37,4,0,39,2
38,1,0,0,3
38,1,1,1,1
38,1,1,2,1
38,4,0,3,2
38,2,0,4,3
38,4,1,5,1
38,4,1,6,3
38,1,1,7,3
38,4,0,8,1
38,4,0,9,40
38,4,0,10,2
38,2,1,11,1
38,4,1,12,3
38,0,0,13,2
38,1,0,14,1
38,1,0,15,3
38,3,0,16,3
38,1,0,17,1
38,0,0,18,3
38,1,1,19,3
38,2,1,20,1
38,3,1,21,2
38,3,0,22,40
38,0,1,23,2
38,4,0,24,40
38,1,0,25,1
38,1,1,26,2
38,0,0,27,2
38,0,1,28,1
38,4,0,29,2
38,3,0,30,1
38,1,0,31,2
38,3,0,32,40
38,2,1,33,1
38,1,0,34,40
38,4,0,35,3
38,0,0,36,2
38,0,1,37,40
38,3,0,38,40
38,1,1,39,1
39,4,1,0,2
39,0,1,1,3
39,1,0,2,1
39,4,0,3,1
39,3,1,4,2
39,1,0,5,3
39,1,0,6,2
39,3,1,7,2
39,0,1,8,2
39,0,0,9,3
39,4,0,10,3
39,3,0,11,40
39,3,1,12,1
39,2,1,13,1
39,3,0,14,40
39,2,1,15,40
39,4,1,16,3
39,2,1,17,40
39,0,0,18,2
39,4,1,19,2
39,1,1,20,2
39,4,1,21,3
39,3,0,22,2
39,3,1,23,2
39,1,0,24,1
39,0,1,25,2
39,4,0,26,2
39,2,1,27,1
39,3,0,28,3
39,1,1,29,1
39,3,0,30,40
39,1,0,31,2
39,1,0,32,1
39,1,0,33,3
39,1,1,34,3
39,1,1,35,3
39,1,1,36,3
39,1,1,37,3
39,1,0,38,1
39,3,0,39,1
40,0,0,0,2
40,0,0,1,3
40,2,0,2,3
40,3,0,3,2
40,2,1,4,3
40,2,0,5,2
40,3,1,6,3
40,2,1,7,1
40,4,0,8,3
40,3,0,9,3
40,1,0,10,2
40,4,0,11,2
40,2,1,12,40
40,4,0,13,3
40,2,1,14,3
40,4,0,15,2
40,2,1,16,1
40,3,1,17,1
40,1,1,18,2
40,2,0,19,2
40,3,1,20,3
40,3,1,21,3
40,2,1,22,3
40,1,1,23,40
40,1,1,24,40
40,2,1,25,2
40,2,1,26,1
40,3,1,27,3
40,1,1,28,3
40,1,1,29,1
40,3,0,30,2
40,4,0,31,3
40,0,1,32,2
40,2,0,33,1
40,4,1,34,1
40,4,0,35,1
40,4,0,36,3
40,3,1,37,3
40,1,1,38,2
40,3,0,39,2
41,0,1,0,2
41,3,0,1,3
41,1,1,2,3
41,1,0,3,3
41,4,1,4,2
41,4,0,5,3
41,0,0,6,1
41,1,0,7,1
41,0,0,8,40
41,2,1,9,1
41,3,1,10,2
41,0,1,11,3
41,2,1,12,3
41,1,1,13,3
41,1,1,14,1
41,0,1,15,1
41,0,1,16,1
41,4,0,17,2
41,4,0,18,2
41,3,1,19,2
41,3,0,20,3
41,3,1,21,1
41,1,0,22,3
41,0,0,23,1
41,0,1,24,40
41,3,1,25,1
41,1,1,26,2
41,1,1,27,3
41,0,0,28,3
41,3,1,29,2
41,0,0,30,1
41,4,0,31,3
41,3,0,32,2
41,1,1,33,2
41,1,0,34,3
41,2,1,35,3
41,0,1,36,3
41,0,0,37,2
41,1,1,38,1
41,4,0,39,3
42,3,1,0,3
42,2,0,1,2
42,3,0,2,2
42,1,1,3,3
42,4,1,4,2
42,1,0,5,1
42,1,1,6,2
42,4,0,7,3
42,0,1,8,2
42,3,0,9,1
42,3,1,10,40
42,2,1,11,1
42,2,1,12,3
42,1,0,13,1
42,1,1,14,3
42,1,1,15,1
42,0,1,16,3
42,4,0,17,2
42,0,1,18,1
42,0,1,19,3
42,1,1,20,2
42,3,1,21,2
42,3,0,22,1
42,2,1,23,1
42,4,0,24,40
42,3,0,25,2
42,2,1,26,3
42,0,1,27,1
42,0,1,28,1
42,4,0,29,3
42,3,0,30,2
42,4,0,31,1
42,4,0,32,3
42,4,0,33,2
42,1,1,34,40
42,3,0,35,3
42,3,0,36,3
42,2,1,37,2
42,1,1,38,2
42,1,0,39,3
43,2,1,0,3
43,2,1,1,3
43,0,1,2,1
43,4,0,3,3
43,1,1,4,3
43,0,0,5,3
43,4,0,6,1
43,3,0,7,3
43,0,1,8,3
43,1,1,9,1
43,4,0,10,40
43,0,1,11,2
43,4,0,12,1
43,4,0,13,2
43,0,1,14,1
43,2,1,15,3
43,2,1,16,2
43,3,1,17,3
43,1,0,18,2
43,0,0,19,2
43,3,1,20,2
43,0,1,21,3
43,4,0,22,2
43,0,0,23,2
43,4,0,24,2
43,0,0,25,1
43,3,0,26,2
43,1,0,27,2
43,0,0,28,3
43,3,1,29,3
43,2,1,30,40
43,1,1,31,40
43,1,1,32,2
43,3,0,33,2
43,3,1,34,3
43,3,1,35,3
43,2,1,36,1
43,3,0,37,2
43,3,1,38,1
43,0,0,39,1
44,2,1,0,2
44,3,1,1,1
44,2,1,2,3
44,3,0,3,1
44,0,0,4,1
44,1,1,5,3
44,4,1,6,3
44,2,1,7,2
44,0,0,8,2
44,3,0,9,3
44,1,0,10,2
44,1,0,11,1
44,2,1,12,40
44,3,0,13,3
44,3,1,14,1
44,3,1,15,1
44,3,1,16,1
44,2,1,17,3
44,3,1,18,2
44,4,0,19,2
44,2,1,20,40
44,4,0,21,1
44,3,1,22,1
44,0,0,23,1
44,3,1,24,2
44,1,0,25,1
44,4,0,26,40
44,4,1,27,3
44,1,1,28,1
44,1,1,29,2
44,2,1,30,3
44,4,0,31,2
44,2,1,32,3
44,0,0,33,2
44,2,1,34,1
44,4,1,35,2
44,2,1,36,2
44,2,1,37,3
44,1,1,38,1
44,1,1,39,2
45,0,0,0,1
45,4,1,1,40
45,0,1,2,40
45,0,0,3,3
45,2,0,4,2
45,4,0,5,1
45,0,0,6,3
45,0,0,7,2
45,4,0,8,3
45,3,0,9,2
45,1,1,10,1
45,2,1,11,2
45,2,1,12,1
45,0,1,13,2
45,1,1,14,1
45,0,1,15,3
45,3,1,16,3
45,0,0,17,3
45,4,0,18,3
45,2,1,19,1
45,0,0,20,1
45,3,1,21,1
45,3,1,22,1
45,4,0,23,2
45,0,1,24,3
45,2,1,25,1
45,4,0,26,3
45,3,0,27,2
45,0,0,28,2
45,1,1,29,3
45,2,1,30,3
45,2,0,31,3
45,3,0,32,3
45,2,1,33,2
45,4,0,34,3
45,1,0,35,2
45,3,1,36,2
45,3,1,37,2
45,1,0,38,1
45,3,1,39,1
46,0,1,0,2
46,3,0,1,3
46,4,0,2,3
46,3,1,3,1
46,3,1,4,1
46,0,0,5,40
46,4,0,6,2
46,2,1,7,1
46,0,1,8,2
46,3,0,9,3
46,4,0,10,3
46,1,1,11,2
46,1,0,12,2
46,3,1,13,2
46,4,0,14,1
46,1,1,15,1
46,4,0,16,3
46,2,1,17,3
46,0,0,18,3
46,0,0,19,1
46,0,1,20,1
46,1,0,21,40
46,3,0,22,2
46,4,1,23,2
46,0,0,24,2
46,1,0,25,40
46,0,0,26,3
46,0,0,27,40
46,3,1,28,2
46,0,0,29,3
46,2,0,30,3
46,4,0,31,2
46,1,0,32,1
46,2,1,33,1
46,3,1,34,2
46,3,1,35,2
46,1,1,36,1
46,0,0,37,2
46,0,0,38,1
46,2,1,39,3
47,4,0,0,3
47,0,1,1,3
47,2,1,2,1
47,3,0,3,1
47,3,0,4,2
47,4,0,5,2
47,3,1,6,1
47,0,1,7,3
47,2,1,8,3
47,2,1,9,3
47,2,1,10,2
47,3,1,11,1
47,2,1,12,1
47,2,1,13,2
47,3,0,14,1
47,2,1,15,1
47,1,0,16,1
47,4,0,17,1
47,0,1,18,1
47,1,0,19,3
47,3,0,20,1
47,4,0,21,2
47,1,1,22,1
47,1,0,23,2
47,4,0,24,1
47,4,0,25,2
47,4,0,26,3
47,1,1,27,1
47,2,1,28,40
47,4,0,29,2
47,0,0,30,3
47,0,0,31,2
47,2,0,32,2
47,0,1,33,1
47,4,0,34,3
47,2,1,35,2
47,1,0,36,1
47,0,1,37,3
47,1,1,38,3
47,3,1,39,3
48,3,1,0,1
48,4,0,1,3
48,1,1,2,1
48,1,1,3,1
48,4,1,4,3
48,4,0,5,3
48,2,0,6,1
48,3,1,7,1
48,4,0,8,40
48,4,0,9,2
48,1,1,10,1
48,0,0,11,2
48,1,1,12,3
48,4,0,13,2
48,1,0,14,1
48,4,0,15,2
48,4,0,16,1
48,3,1,17,2
48,0,1,18,1
48,1,0,19,3
48,0,0,20,1
48,0,1,21,2
48,0,0,22,1
48,1,1,23,1
48,2,0,24,1
48,1,0,25,2
48,2,1,26,2
48,0,1,27,2
48,0,0,28,3
48,3,0,29,2
48,0,0,30,3
48,0,1,31,3
48,2,1,32,1
48,2,1,33,3
48,1,0,34,2
48,3,1,35,2
48,1,0,36,3
48,4,0,37,40
48,3,1,38,3
48,2,1,39,2
49,2,1,0,1
49,1,1,1,1
49,4,0,2,2
49,0,1,3,3
49,0,1,4,2
49,2,1,5,3
49,3,0,6,3
49,3,0,7,2
49,4,0,8,2
49,4,0,9,3
49,1,0,10,3
49,0,0,11,3
49,3,1,12,1
49,0,0,13,1
49,3,1,14,3
49,3,0,15,1
49,4,0,16,1
49,2,1,17,1
49,1,0,18,2
49,3,0,19,40
49,4,0,20,3
49,4,1,21,1
49,2,0,22,3
49,0,0,23,1
49,4,0,24,1
49,0,0,25,1
49,4,0,26,3
49,3,1,27,1
49,0,0,28,3
49,2,1,29,3
49,0,1,30,1
49,4,0,31,1
49,3,0,32,2
49,3,1,33,3
49,4,0,34,3
49,0,0,35,2
49,4,0,36,3
49,2,1,37,2
49,3,0,38,3
49,4,0,39,2
50,2,0,0,3
50,0,0,1,3
50,1,1,2,1
50,0,0,3,3
50,2,1,4,2
50,1,1,5,3
50,1,0,6,3
50,4,0,7,3
50,3,0,8,2
50,3,1,9,2
50,2,1,10,3
50,1,0,11,2
50,3,0,12,1
50,2,0,13,2
50,2,0,14,2
50,0,1,15,2
50,0,0,16,3
50,1,1,17,2
50,0,0,18,3
50,0,0,19,1
50,1,0,20,1
50,1,0,21,1
50,3,1,22,40
50,2,1,23,1
50,4,0,24,1
50,1,0,25,3
50,0,0,26,2
50,3,1,27,3
50,2,1,28,1
50,3,0,29,1
50,3,0,30,2
50,0,1,31,1
50,0,0,32,3
50,0,0,33,2
50,4,0,34,2
50,3,1,35,2
50,2,0,36,40
50,4,1,37,3
50,3,1,38,2
50,2,1,39,2
51,4,0,0,1
51,4,0,1,1
51,2,1,2,3
51,4,0,3,3
51,0,0,4,2
51,1,1,5,2
51,0,1,6,1
51,4,1,7,2
51,0,0,8,3
51,4,0,9,3
51,4,1,10,2
51,1,1,11,1
51,4,0,12,3
51,1,0,13,2
51,1,0,14,1
51,1,1,15,2
51,3,1,16,3
51,2,0,17,2
51,2,1,18,2
51,3,0,19,2
51,1,0,20,3
51,0,1,21,3
51,4,0,22,2
51,1,0,23,1
51,2,0,24,40
51,1,0,25,3
51,4,0,26,2
51,2,1,27,1
51,1,0,28,2
51,3,1,29,1
51,2,1,30,40
51,3,1,31,2
51,4,0,32,1
51,2,1,33,1
51,4,0,34,2
51,0,1,35,3
51,0,1,36,1
51,4,0,37,1
51,4,0,38,1
51,1,0,39,3
52,4,0,0,1
52,1,1,1,1
52,2,1,2,1
52,2,0,3,1
52,1,1,4,40
52,3,0,5,2
52,4,1,6,1
52,4,1,7,2
52,2,0,8,3
52,2,1,9,40
52,3,1,10,1
52,3,1,11,2
52,1,1,12,2
52,3,1,13,1
52,1,1,14,1
52,1,1,15,40
52,4,1,16,1
52,0,1,17,1
52,3,1,18,1
52,3,0,19,3
52,3,1,20,1
52,1,0,21,1
52,0,1,22,1
52,3,0,23,3
52,2,1,24,1
52,1,0,25,1
52,2,1,26,2
52,4,0,27,2
52,3,0,28,1
52,2,1,29,3
52,1,1,30,2
52,3,1,31,2
52,2,1,32,2
52,3,1,33,3
52,4,0,34,2
52,4,1,35,2
52,4,0,36,40
52,3,1,37,2
52,1,1,38,1
52,4,1,39,3
53,0,0,0,1
53,4,1,1,2
53,2,1,2,40
53,2,1,3,1
53,3,0,4,2
53,1,1,5,2
53,1,0,6,3
53,3,1,7,3
53,4,0,8,3
53,2,1,9,40
53,0,0,10,1
53,3,1,11,1
53,4,0,12,1
53,4,0,13,1
53,4,0,14,1
53,1,1,15,3
53,0,1,16,1
53,3,0,17,3
53,0,0,18,2
53,4,1,19,40
53,0,0,20,3
53,2,1,21,2
53,4,0,22,3
53,0,0,23,2
53,4,0,24,3
53,2,1,25,1
53,4,0,26,1
53,2,1,27,1
53,3,0,28,1
53,4,0,29,40
53,2,0,30,2
53,4,0,31,2
53,4,1,32,3
53,2,1,33,2
53,3,1,34,1
53,1,0,35,1
53,3,0,36,3
53,1,1,37,1
53,3,0,38,2
53,0,0,39,2
54,3,0,0,3
54,2,1,1,1
54,2,1,2,3
54,1,0,3,2
54,1,1,4,3
54,1,1,5,2
54,4,0,6,1
54,2,0,7,1
54,2,0,8,3
54,1,0,9,1
54,0,1,10,3
54,0,1,11,40
54,2,1,12,3
54,0,0,13,1
54,3,0,14,2
54,2,1,15,1
54,0,1,16,2
54,2,1,17,40
54,4,1,18,3
54,1,1,19,3
54,0,1,20,2
54,4,0,21,3
54,2,1,22,40
54,2,1,23,2
54,2,1,24,2
54,4,1,25,2
54,4,0,26,2
54,4,0,27,1
54,4,0,28,3
54,3,1,29,1
54,1,0,30,3
54,3,0,31,1
54,1,1,32,2
54,4,1,33,2
54,1,1,34,1
54,1,0,35,2
54,4,1,36,1
54,1,1,37,1
54,0,0,38,2
54,0,0,39,2
55,2,1,0,3
55,2,0,1,3
55,0,0,2,40
55,1,0,3,3
55,0,0,4,2
55,3,0,5,3
55,2,1,6,1
55,1,0,7,1
55,0,0,8,1
55,0,1,9,3
55,0,0,10,3
55,1,0,11,3
55,1,1,12,3
55,0,1,13,1
55,2,1,14,1
55,4,1,15,40
55,1,0,16,2
55,0,1,17,40
55,2,1,18,1
55,4,1,19,40
55,0,0,20,3
55,3,1,21,2
55,2,0,22,2
55,3,1,23,1
55,1,0,24,3
55,4,0,25,1
55,2,1,26,1
55,2,1,27,40
55,0,0,28,3
55,0,1,29,2
55,0,1,30,3
55,4,1,31,1
55,4,0,32,2
55,0,0,33,3
55,3,1,34,2
55,4,0,35,3
55,4,0,36,1
55,0,1,37,1
55,0,0,38,1
55,1,1,39,3
56,3,0,0,3
56,0,0,1,1
56,4,0,2,2
56,2,0,3,2
56,4,0,4,3
56,4,0,5,1
56,1,1,6,1
56,2,0,7,1
56,0,1,8,1
56,3,1,9,2
56,2,1,10,1
56,0,0,11,2
56,3,1,12,2
56,1,1,13,2
56,2,1,14,3
56,0,0,15,1
56,2,0,16,2
56,0,0,17,2
56,0,0,18,40
56,3,0,19,2
56,0,0,20,3
56,3,1,21,1
56,4,0,22,40
56,3,0,23,1
56,0,0,24,2
56,1,1,25,3
56,4,0,26,3
56,0,1,27,2
56,2,1,28,3
56,3,1,29,2
56,2,1,30,1
56,4,0,31,3
56,1,0,32,2
56,2,1,33,2
56,1,1,34,1
56,0,0,35,1
56,1,1,36,3
56,0,1,37,3
56,0,0,38,1
56,3,1,39,2
57,0,1,0,40
57,2,1,1,1
57,3,0,2,1
57,1,1,3,2
57,4,0,4,2
57,3,1,5,2
57,4,0,6,2
57,2,1,7,3
57,3,1,8,1
57,2,1,9,40
57,3,1,10,2
57,4,0,11,3
57,4,0,12,1
57,3,0,13,3
57,3,1,14,2
57,0,0,15,3
57,3,0,16,40
57,3,1,17,3
57,1,1,18,1
57,2,1,19,40
57,0,0,20,3
57,0,0,21,2
57,3,1,22,40
57,1,0,23,1
57,1,0,24,2
57,0,1,25,1
57,1,1,26,1
57,3,1,27,2
57,0,0,28,3
57,3,1,29,2
57,0,0,30,3
57,0,1,31,3
57,4,0,32,2
57,1,0,33,1
57,2,1,34,1
57,0,1,35,2
57,2,1,36,3
57,1,1,37,1
57,1,1,38,2
57,3,1,39,1
58,2,1,0,3
58,4,1,1,1
58,3,1,2,2
58,1,0,3,3
58,2,0,4,3
58,4,1,5,1
58,3,1,6,3
58,0,0,7,3
58,2,0,8,40
58,3,1,9,1
58,2,1,10,1
58,3,1,11,1
58,2,1,12,3
58,2,1,13,1
58,3,1,14,3
58,1,1,15,1
58,1,1,16,3
58,2,1,17,2
58,3,1,18,1
58,3,1,19,3
58,1,1,20,3
58,0,0,21,40
58,4,0,22,3
58,0,1,23,1
58,0,1,24,3
58,1,1,25,1
58,0,0,26,3
58,3,0,27,2
58,3,1,28,1
58,1,1,29,2
58,2,1,30,2
58,4,0,31,2
58,4,1,32,40
58,1,0,33,3
58,2,1,34,1
58,2,1,35,2
58,4,1,36,3
58,3,1,37,3
58,4,1,38,40
58,1,0,39,1
59,0,1,0,1
59,4,0,1,2
59,2,1,2,40
59,0,0,3,2
59,3,1,4,1
59,1,1,5,3
59,0,1,6,40
59,0,0,7,3
59,4,0,8,2
59,2,1,9,1
59,0,0,10,1
59,0,0,11,40
59,0,1,12,1
59,4,0,13,2
59,4,0,14,3
59,1,1,15,2
59,2,1,16,2
59,0,1,17,3
59,3,0,18,40
59,0,1,19,3
59,2,1,20,3
59,1,0,21,1
59,4,0,22,3
59,0,0,23,1
59,1,0,24,2
59,3,0,25,1
59,4,1,26,40
59,2,1,27,1
59,2,0,28,2
59,4,1,29,1
59,4,1,30,40
59,4,0,31,3
59,0,0,32,3
59,3,0,33,1
59,2,1,34,2
59,4,0,35,40
59,1,0,36,40
59,3,0,37,2
59,3,1,38,1
59,4,0,39,1
60,3,0,0,3
60,2,1,1,1
60,3,0,2,40
60,1,0,3,3
60,2,1,4,1
60,3,1,5,3
60,0,1,6,3
60,0,1,7,3
60,0,1,8,3
60,0,0,9,1
60,0,0,10,2
60,2,1,11,1
60,3,0,12,1
60,4,0,13,3
60,1,1,14,1
60,1,0,15,3
60,3,1,16,1
60,4,0,17,40
60,4,0,18,3
60,1,1,19,2
60,1,1,20,1
60,2,1,21,3
60,4,0,22,2
60,3,1,23,2
60,2,0,24,3
60,1,0,25,1
60,3,0,26,3
60,4,0,27,3
60,2,1,28,3
60,2,1,29,1
60,1,1,30,1
60,2,1,31,3
60,0,0,32,2
60,0,1,33,2
60,4,1,34,2
60,2,0,35,2
60,0,1,36,3
60,3,1,37,1
60,2,0,38,2
60,0,0,39,1
61,2,0,0,2
61,1,1,1,40
61,4,0,2,2
61,0,1,3,3
61,1,0,4,2
61,1,1,5,2
61,0,1,6,1
61,2,1,7,2
61,0,1,8,3
61,1,0,9,2
61,4,0,10,40
61,4,1,11,2
61,4,0,12,1
61,3,1,13,1
61,1,1,14,1
61,3,1,15,40
61,4,0,16,1
61,2,1,17,3
61,3,0,18,1
61,2,1,19,3
61,1,0,20,3
61,2,1,21,3
61,0,0,22,1
61,3,1,23,1
61,1,1,24,3
61,0,1,25,1
61,0,0,26,1
61,4,0,27,2
61,3,1,28,1
61,3,1,29,40
61,0,0,30,40
61,2,0,31,40
61,2,0,32,1
61,2,0,33,1
61,0,0,34,1
61,0,1,35,3
61,4,0,36,3
61,1,1,37,3
61,3,1,38,3
61,0,0,39,2
62,0,0,0,1
62,1,1,1,2
62,4,0,2,1
62,2,0,3,1
62,4,1,4,3
62,4,0,5,2
62,2,1,6,2
62,1,0,7,3
62,2,1,8,40
62,4,1,9,3
62,1,1,10,3
62,0,0,11,1
62,0,1,12,3
62,2,1,13,2
62,2,0,14,2
62,3,0,15,2
62,0,0,16,2
62,1,1,17,2
62,0,0,18,2
62,1,0,19,2
62,3,0,20,40
62,1,0,21,40
62,4,0,22,3
62,3,0,23,1
62,0,1,24,1
62,4,0,25,2
62,0,1,26,2
62,1,0,27,2
62,1,1,28,1
62,2,0,29,1
62,3,1,30,3
62,1,0,31,40
62,4,0,32,1
62,4,0,33,2
62,0,1,34,2
62,0,0,35,2
62,2,1,36,1
62,2,1,37,3
62,4,0,38,1
62,1,1,39,3
63,4,0,0,1
63,4,0,1,2
63,2,1,2,1
63,4,0,3,1
63,1,0,4,40
63,2,1,5,3
63,3,0,6,1
63,1,1,7,3
63,2,1,8,3
63,2,1,9,2
63,0,1,10,40
63,3,1,11,3
63,3,1,12,2
63,0,1,13,3
63,1,1,14,3
63,3,1,15,2
63,3,1,16,2
63,1,1,17,2
63,0,0,18,3
63,0,0,19,1
63,0,0,20,3
63,4,1,21,3
63,4,0,22,40
63,1,1,23,2
63,3,0,24,3
63,3,1,25,3
63,0,0,26,1
63,4,1,27,2
63,0,1,28,1
63,4,0,29,3
63,4,1,30,3
63,3,0,31,40
63,1,1,32,3
63,3,0,33,3
63,2,1,34,2
63,1,0,35,1
63,4,0,36,40
63,0,1,37,40
63,3,0,38,3
63,0,1,39,2
64,4,0,0,2
64,3,0,1,2
64,0,1,2,40
64,4,0,3,40
64,2,1,4,2
64,3,1,5,40
64,1,1,6,1
64,0,0,7,2
64,4,0,8,2
64,2,0,9,1
64,4,0,10,2
64,2,1,11,1
64,0,1,12,2
64,0,0,13,40
64,4,1,14,3
64,4,1,15,3
64,2,1,16,40
64,2,0,17,2
64,2,1,18,1
64,4,0,19,1
64,4,1,20,3
64,0,0,21,2
64,1,1,22,2
64,4,0,23,2
64,4,0,24,2
64,3,1,25,3
64,1,0,26,3
64,0,1,27,2
64,1,1,28,1
64,4,0,29,2
64,4,0,30,3
64,4,0,31,3
64,0,0,32,1
64,0,0,33,1
64,4,0,34,1
64,1,1,35,2
64,3,0,36,2
64,2,1,37,3
64,3,1,38,40
64,0,0,39,1
65,1,0,0,40
65,2,1,1,2
65,2,1,2,1
65,3,1,3,3
65,4,1,4,1
65,2,0,5,2
65,3,1,6,1
65,0,0,7,2
65,2,1,8,3
65,2,1,9,3
65,0,0,10,1
65,3,0,11,3
65,4,0,12,1
65,4,0,13,40
65,1,1,14,1
65,0,1,15,1
65,1,1,16,1
65,2,1,17,3
65,0,0,18,3
65,0,0,19,1
65,1,1,20,1
65,0,0,21,2
65,1,1,22,3
65,4,0,23,1
65,4,0,24,2
65,4,1,25,1
65,4,0,26,2
65,0,1,27,2
65,0,0,28,2
65,0,1,29,2
65,2,1,30,2
65,0,1,31,1
65,3,1,32,2
65,0,1,33,3
65,0,0,34,1
65,3,1,35,2
65,3,0,36,1
65,3,0,37,1
65,2,0,38,40
65,1,1,39,3
66,4,0,0,3
66,2,1,1,1
66,1,0,2,2
66,2,1,3,1
66,1,0,4,3
66,3,1,5,1
66,3,1,6,1
66,1,1,7,1
66,0,0,8,3
66,4,0,9,2
66,0,1,10,2
66,4,0,11,1
66,3,0,12,2
66,2,1,13,2
66,0,0,14,2
66,0,0,15,40
66,3,1,16,2
66,3,1,17,40
66,3,0,18,1
66,1,0,19,2
66,1,0,20,3
66,2,1,21,1
66,0,0,22,40
66,4,0,23,40
66,0,0,24,2
66,2,1,25,2
66,1,0,26,40
66,2,0,27,3
66,4,0,28,2
66,3,0,29,40
66,0,0,30,1
66,4,0,31,2
66,0,1,32,1
66,4,0,33,3
66,1,0,34,3
66,4,1,35,3
66,1,1,36,3
66,1,0,37,2
66,0,1,38,3
66,0,0,39,40
67,0,1,0,3
67,1,1,1,3
67,1,1,2,2
67,4,0,3,2
67,2,1,4,2
67,3,0,5,3
67,2,1,6,2
67,4,0,7,3
67,1,1,8,2
67,1,1,9,2
67,4,0,10,40
67,0,1,11,1
67,1,1,12,40
67,2,1,13,1
67,1,1,14,40
67,2,0,15,1
67,1,0,16,40
67,3,0,17,1
67,4,0,18,3
67,2,1,19,40
67,1,0,20,1
67,4,0,21,40
67,4,1,22,1
67,2,1,23,3
67,2,0,24,2
67,3,1,25,2
67,4,0,26,1
67,1,1,27,1
67,0,0,28,1
67,2,1,29,3
67,4,1,30,2
67,2,1,31,2
67,0,0,32,1
67,1,1,33,2
67,4,1,34,2
67,1,1,35,1
67,4,0,36,3
67,0,0,37,2
67,2,1,38,1
67,0,0,39,2
68,0,1,0,1
68,2,1,1,1
68,1,0,2,3
68,3,1,3,3
68,0,1,4,40
68,4,0,5,1
68,2,1,6,3
68,0,1,7,3
68,0,1,8,2
68,4,0,9,3
68,0,0,10,40
68,1,1,11,3
68,4,1,12,2
68,2,0,13,3
68,3,1,14,1
68,4,0,15,1
68,2,1,16,2
68,0,0,17,2
68,4,0,18,3
68,4,0,19,3
68,2,1,20,1
68,0,1,21,3
68,3,1,22,2
68,0,1,23,2
68,1,1,24,1
68,1,0,25,2
68,1,0,26,3
68,4,0,27,3
68,0,0,28,1
68,2,1,29,3
68,2,1,30,2
68,2,1,31,1
68,2,1,32,1
68,3,0,33,2
68,0,0,34,2
68,1,1,35,3
68,4,0,36,1
68,0,0,37,3
68,4,0,38,3
68,1,1,39,3
69,1,1,0,3
69,0,0,1,40
69,3,1,2,1
69,0,0,3,3
69,4,1,4,2
69,0,0,5,2
69,2,1,6,40
69,4,0,7,1
69,2,1,8,2
69,3,1,9,1
69,0,1,10,3
69,4,0,11,3
69,3,0,12,3
69,2,1,13,3
69,1,1,14,3
69,0,0,15,2
69,2,1,16,3
69,4,1,17,2
69,4,0,18,1
69,3,0,19,2
69,0,1,20,2
69,0,1,21,3
69,0,0,22,3
69,4,1,23,2
69,2,1,24,1
69,3,0,25,3
69,3,1,26,3
69,0,0,27,1
69,4,1,28,3
69,2,0,29,1
69,2,1,30,3
69,0,1,31,1
69,3,0,32,3
69,2,1,33,2
